[2024-12-12 00:56:41,412: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-12-12 12:17:59,786: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:17:59,789: INFO: app]: Face image loaded.
[2024-12-12 12:17:59,797: INFO: app]: ID card image loaded.
[2024-12-12 12:17:59,815: INFO: preprocess]: contours are found at, (0, 0, 736, 552)
[2024-12-12 12:17:59,816: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\contour_id.jpg
[2024-12-12 12:17:59,830: INFO: app]: ID card ROI extracted.
[2024-12-12 12:17:59,830: INFO: face_verification]: Extracting face...
[2024-12-12 12:17:59,939: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\extracted_face.jpg
[2024-12-12 12:17:59,942: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2024-12-12 12:17:59,943: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-12-12 12:17:59,943: INFO: app]: Faces extracted and saved.
[2024-12-12 12:17:59,944: INFO: face_verification]: Verifying the images....
[2024-12-12 12:17:59,944: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2024-12-12 12:17:59,944: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\extracted_face.jpg
[2024-12-12 12:18:21,375: INFO: app]: Page layout set to wider configuration.
[2024-12-12 12:18:21,376: INFO: app]: Custom theme applied to Streamlit app.
[2024-12-12 12:18:21,377: INFO: app]: ID card type selected: PAN
[2024-12-12 12:18:21,378: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:18:21,381: INFO: app]: Face image loaded.
[2024-12-12 12:18:21,390: INFO: app]: ID card image loaded.
[2024-12-12 12:18:21,407: INFO: preprocess]: contours are found at, (0, 0, 736, 552)
[2024-12-12 12:18:21,407: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\contour_id.jpg
[2024-12-12 12:18:21,420: INFO: app]: ID card ROI extracted.
[2024-12-12 12:18:21,420: INFO: face_verification]: Extracting face...
[2024-12-12 12:18:21,532: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\extracted_face.jpg
[2024-12-12 12:18:21,535: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2024-12-12 12:18:21,537: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-12-12 12:18:21,537: INFO: app]: Faces extracted and saved.
[2024-12-12 12:18:21,538: INFO: face_verification]: Verifying the images....
[2024-12-12 12:18:21,538: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2024-12-12 12:18:21,538: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\extracted_face.jpg
[2024-12-12 12:18:25,745: INFO: app]: Page layout set to wider configuration.
[2024-12-12 12:18:25,746: INFO: app]: Custom theme applied to Streamlit app.
[2024-12-12 12:18:25,747: INFO: app]: ID card type selected: PAN
[2024-12-12 12:18:25,747: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:18:32,087: INFO: app]: Page layout set to wider configuration.
[2024-12-12 12:18:32,088: INFO: app]: Custom theme applied to Streamlit app.
[2024-12-12 12:18:32,089: INFO: app]: ID card type selected: PAN
[2024-12-12 12:18:32,090: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:18:32,091: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-12-12 12:18:32,091: INFO: app]: Face image loaded.
[2024-12-12 12:18:32,092: ERROR: app]: No face image uploaded.
[2024-12-12 12:18:37,697: INFO: app]: Page layout set to wider configuration.
[2024-12-12 12:18:37,698: INFO: app]: Custom theme applied to Streamlit app.
[2024-12-12 12:18:37,699: INFO: app]: ID card type selected: PAN
[2024-12-12 12:18:37,700: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:18:37,702: INFO: app]: Face image loaded.
[2024-12-12 12:18:37,734: INFO: app]: ID card image loaded.
[2024-12-12 12:18:37,746: INFO: preprocess]: contours are found at, (0, 0, 1600, 1150)
[2024-12-12 12:18:37,747: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\contour_id.jpg
[2024-12-12 12:18:37,786: INFO: app]: ID card ROI extracted.
[2024-12-12 12:18:37,786: INFO: face_verification]: Extracting face...
[2024-12-12 12:18:38,086: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\extracted_face.jpg
[2024-12-12 12:18:38,098: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2024-12-12 12:18:38,099: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-12-12 12:18:38,100: INFO: app]: Faces extracted and saved.
[2024-12-12 12:18:38,100: INFO: face_verification]: Verifying the images....
[2024-12-12 12:18:38,100: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2024-12-12 12:18:38,100: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\extracted_face.jpg
[2024-12-12 12:18:38,801: INFO: face_verification]: Faces are not verified as the same person
[2024-12-12 12:18:38,802: INFO: app]: Face verification status: failed.
[2024-12-12 12:18:46,556: INFO: app]: Page layout set to wider configuration.
[2024-12-12 12:18:46,556: INFO: app]: Custom theme applied to Streamlit app.
[2024-12-12 12:18:46,558: INFO: app]: ID card type selected: PAN
[2024-12-12 12:18:46,560: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:18:46,561: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-12-12 12:18:46,561: INFO: app]: Face image loaded.
[2024-12-12 12:18:46,562: ERROR: app]: No face image uploaded.
[2024-12-12 12:18:55,403: INFO: app]: Page layout set to wider configuration.
[2024-12-12 12:18:55,404: INFO: app]: Custom theme applied to Streamlit app.
[2024-12-12 12:18:55,405: INFO: app]: ID card type selected: PAN
[2024-12-12 12:18:55,406: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:19:02,030: INFO: app]: Page layout set to wider configuration.
[2024-12-12 12:19:02,030: INFO: app]: Custom theme applied to Streamlit app.
[2024-12-12 12:19:02,032: INFO: app]: ID card type selected: PAN
[2024-12-12 12:19:02,032: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:19:02,034: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-12-12 12:19:02,034: INFO: app]: Face image loaded.
[2024-12-12 12:19:02,035: ERROR: app]: No face image uploaded.
[2024-12-12 12:19:06,239: INFO: app]: Page layout set to wider configuration.
[2024-12-12 12:19:06,240: INFO: app]: Custom theme applied to Streamlit app.
[2024-12-12 12:19:06,243: INFO: app]: ID card type selected: PAN
[2024-12-12 12:19:06,243: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:19:06,245: INFO: app]: Face image loaded.
[2024-12-12 12:19:06,248: INFO: app]: ID card image loaded.
[2024-12-12 12:19:06,251: INFO: preprocess]: contours are found at, (21, 0, 498, 309)
[2024-12-12 12:19:06,251: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\contour_id.jpg
[2024-12-12 12:19:06,258: INFO: app]: ID card ROI extracted.
[2024-12-12 12:19:06,258: INFO: face_verification]: Extracting face...
[2024-12-12 12:19:06,325: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\extracted_face.jpg
[2024-12-12 12:19:06,326: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2024-12-12 12:19:06,327: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-12-12 12:19:06,327: INFO: app]: Faces extracted and saved.
[2024-12-12 12:19:06,327: INFO: face_verification]: Verifying the images....
[2024-12-12 12:19:06,327: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2024-12-12 12:19:06,327: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\extracted_face.jpg
[2024-12-12 12:19:06,839: INFO: face_verification]: Faces are not verified as the same person
[2024-12-12 12:19:06,839: INFO: app]: Face verification status: failed.
[2024-12-12 12:19:31,123: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-12-12 12:19:43,273: WARNING: module_wrapper]: From C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\project\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-12-12 12:19:43,951: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-12-12 12:19:43,982: INFO: face_verification]: Extracting face...
[2024-12-12 12:19:44,613: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\extracted_face.jpg
[2024-12-12 12:19:44,911: INFO: sql_connection]: Connection established with database
[2024-12-12 12:19:45,312: INFO: app]: Page layout set to wider configuration.
[2024-12-12 12:19:45,313: INFO: app]: Custom theme applied to Streamlit app.
[2024-12-12 12:19:45,314: INFO: app]: ID card type selected: PAN
[2024-12-12 12:19:45,314: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:19:52,477: INFO: app]: Page layout set to wider configuration.
[2024-12-12 12:19:52,477: INFO: app]: Custom theme applied to Streamlit app.
[2024-12-12 12:19:52,479: INFO: app]: ID card type selected: PAN
[2024-12-12 12:19:52,480: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:19:52,481: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-12-12 12:19:52,482: INFO: app]: Face image loaded.
[2024-12-12 12:19:52,482: ERROR: app]: No face image uploaded.
[2024-12-12 12:19:56,658: INFO: app]: Page layout set to wider configuration.
[2024-12-12 12:19:56,659: INFO: app]: Custom theme applied to Streamlit app.
[2024-12-12 12:19:56,660: INFO: app]: ID card type selected: PAN
[2024-12-12 12:19:56,661: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:19:56,662: INFO: app]: Face image loaded.
[2024-12-12 12:19:56,669: INFO: app]: ID card image loaded.
[2024-12-12 12:19:56,676: INFO: preprocess]: contours are found at, (133, 54, 743, 466)
[2024-12-12 12:19:56,677: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\contour_id.jpg
[2024-12-12 12:19:56,686: INFO: app]: ID card ROI extracted.
[2024-12-12 12:19:56,687: INFO: face_verification]: Extracting face...
[2024-12-12 12:19:56,782: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\extracted_face.jpg
[2024-12-12 12:19:56,785: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2024-12-12 12:19:56,786: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-12-12 12:19:56,787: INFO: app]: Faces extracted and saved.
[2024-12-12 12:19:56,787: INFO: face_verification]: Verifying the images....
[2024-12-12 12:19:56,788: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2024-12-12 12:19:56,788: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\extracted_face.jpg
[2024-12-12 12:20:00,234: INFO: face_verification]: Faces are not verified as the same person
[2024-12-12 12:20:00,234: INFO: app]: Face verification status: failed.
[2024-12-12 12:20:14,757: INFO: app]: Page layout set to wider configuration.
[2024-12-12 12:20:14,758: INFO: app]: Custom theme applied to Streamlit app.
[2024-12-12 12:20:14,760: INFO: app]: ID card type selected: PAN
[2024-12-12 12:20:14,760: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:20:14,762: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-12-12 12:20:14,762: INFO: app]: Face image loaded.
[2024-12-12 12:20:14,762: ERROR: app]: No face image uploaded.
[2024-12-12 12:20:19,184: INFO: app]: Page layout set to wider configuration.
[2024-12-12 12:20:19,185: INFO: app]: Custom theme applied to Streamlit app.
[2024-12-12 12:20:19,186: INFO: app]: ID card type selected: PAN
[2024-12-12 12:20:19,187: INFO: app]: Header set for PAN Card registration.
[2024-12-12 12:20:19,189: INFO: app]: Face image loaded.
[2024-12-12 12:20:19,196: INFO: app]: ID card image loaded.
[2024-12-12 12:20:19,202: INFO: preprocess]: contours are found at, (133, 54, 743, 466)
[2024-12-12 12:20:19,202: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\contour_id.jpg
[2024-12-12 12:20:19,212: INFO: app]: ID card ROI extracted.
[2024-12-12 12:20:19,212: INFO: face_verification]: Extracting face...
[2024-12-12 12:20:19,304: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\extracted_face.jpg
[2024-12-12 12:20:19,306: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2024-12-12 12:20:19,308: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-12-12 12:20:19,308: INFO: app]: Faces extracted and saved.
[2024-12-12 12:20:19,309: INFO: face_verification]: Verifying the images....
[2024-12-12 12:20:19,309: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2024-12-12 12:20:19,309: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC-\data\02_intermediate_data\extracted_face.jpg
[2024-12-12 12:20:19,890: INFO: face_verification]: Faces are verified as the same person
[2024-12-12 12:20:19,891: INFO: app]: Face verification status: successful.
[2024-12-12 12:20:19,891: INFO: ocr_engine]: Text Extraction Started...
[2024-12-12 12:20:19,895: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2024-12-12 12:20:22,294: INFO: ocr_engine]: Inside Try-Catch...
[2024-12-12 12:20:24,977: INFO: ocr_engine]: Extracted Text: |Governmentonindia|Abhishek Tiwari|DOB|07/05/2002|MALE|8|8173 2997 3675|
[2024-12-12 12:20:24,978: INFO: app]: Text extracted and information parsed from ID card.
[2024-12-12 12:20:25,020: INFO: sql_connection]: No records found.
[2024-12-12 12:20:25,025: INFO: sql_connection]: No records found.
[2024-12-12 12:20:25,026: INFO: sql_connection]: No duplicate records found.
[2025-01-07 15:30:15,845: INFO: utils]: yaml  file: config.yaml loaded successfully
[2025-01-07 15:30:33,374: WARNING: module_wrapper]: From C:\Users\HARSHUL\Desktop\ekyc\E-KYC\ekyc\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2025-01-07 15:30:33,946: INFO: utils]: yaml  file: config.yaml loaded successfully
[2025-01-07 15:30:33,997: INFO: face_verification]: Extracting face...
[2025-01-07 15:30:34,799: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\ekyc\E-KYC\data\02_intermediate_data\extracted_face.jpg
[2025-01-07 15:30:35,316: INFO: sql_connection]: Connection established with database
[2025-01-07 15:30:35,961: INFO: app]: Page layout set to wider configuration.
[2025-01-07 15:30:35,962: INFO: app]: Custom theme applied to Streamlit app.
[2025-01-07 15:30:35,964: INFO: app]: ID card type selected: PAN
[2025-01-07 15:30:35,965: INFO: app]: Header set for PAN Card registration.
[2025-01-12 21:38:05,347: INFO: utils]: yaml  file: config.yaml loaded successfully
[2025-01-12 21:38:26,925: WARNING: module_wrapper]: From C:\Users\HARSHUL\Desktop\ekyc\E-KYC\ekyc\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2025-01-12 21:38:27,813: INFO: utils]: yaml  file: config.yaml loaded successfully
[2025-01-12 21:38:27,855: INFO: face_verification]: Extracting face...
[2025-01-12 21:38:28,685: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\ekyc\E-KYC\data\02_intermediate_data\extracted_face.jpg
[2025-01-12 21:38:29,196: INFO: sql_connection]: Connection established with database
[2025-01-12 21:38:30,112: INFO: app]: Page layout set to wider configuration.
[2025-01-12 21:38:30,113: INFO: app]: Custom theme applied to Streamlit app.
[2025-01-12 21:38:30,115: INFO: app]: ID card type selected: PAN
[2025-01-12 21:38:30,116: INFO: app]: Header set for PAN Card registration.
[2025-01-12 21:39:21,327: INFO: app]: Page layout set to wider configuration.
[2025-01-12 21:39:21,328: INFO: app]: Custom theme applied to Streamlit app.
[2025-01-12 21:39:21,331: INFO: app]: ID card type selected: PAN
[2025-01-12 21:39:21,332: INFO: app]: Header set for PAN Card registration.
[2025-01-12 21:39:21,333: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2025-01-12 21:39:21,334: INFO: app]: Face image loaded.
[2025-01-12 21:39:21,335: ERROR: app]: No face image uploaded.
[2025-01-12 21:39:26,917: INFO: app]: Page layout set to wider configuration.
[2025-01-12 21:39:26,917: INFO: app]: Custom theme applied to Streamlit app.
[2025-01-12 21:39:26,918: INFO: app]: ID card type selected: PAN
[2025-01-12 21:39:26,919: INFO: app]: Header set for PAN Card registration.
[2025-01-12 21:39:26,923: INFO: app]: Face image loaded.
[2025-01-12 21:39:26,930: INFO: app]: ID card image loaded.
[2025-01-12 21:39:26,949: INFO: preprocess]: contours are found at, (133, 54, 743, 466)
[2025-01-12 21:39:26,950: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC\data\02_intermediate_data\contour_id.jpg
[2025-01-12 21:39:26,959: INFO: app]: ID card ROI extracted.
[2025-01-12 21:39:26,959: INFO: face_verification]: Extracting face...
[2025-01-12 21:39:27,049: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\ekyc\E-KYC\data\02_intermediate_data\extracted_face.jpg
[2025-01-12 21:39:27,053: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2025-01-12 21:39:27,055: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2025-01-12 21:39:27,055: INFO: app]: Faces extracted and saved.
[2025-01-12 21:39:27,055: INFO: face_verification]: Verifying the images....
[2025-01-12 21:39:27,055: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2025-01-12 21:39:27,055: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\ekyc\E-KYC\data\02_intermediate_data\extracted_face.jpg
[2025-01-12 21:39:35,045: INFO: face_verification]: Faces are verified as the same person
[2025-01-12 21:39:35,050: INFO: app]: Face verification status: successful.
[2025-01-12 21:39:35,051: INFO: ocr_engine]: Text Extraction Started...
[2025-01-12 21:39:35,066: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2025-01-12 21:39:38,318: INFO: ocr_engine]: Inside Try-Catch...
[2025-01-12 21:39:41,367: INFO: ocr_engine]: Extracted Text: |Governmentonindia|Abhishek Tiwari|DOB|07/05/2002|MALE|8|8173 2997 3675|
[2025-01-12 21:39:41,372: INFO: app]: Text extracted and information parsed from ID card.
[2025-01-12 21:39:41,512: INFO: sql_connection]: No records found.
[2025-01-12 21:39:41,542: INFO: sql_connection]: No records found.
[2025-01-12 21:39:41,542: INFO: sql_connection]: No duplicate records found.
[2025-05-26 15:54:39,927: INFO: utils]: yaml  file: config.yaml loaded successfully
[2025-05-26 15:54:44,732: INFO: utils]: Note: NumExpr detected 12 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
[2025-05-26 15:54:44,732: INFO: utils]: NumExpr defaulting to 8 threads.
[2025-05-26 15:54:50,968: WARNING: module_wrapper]: From C:\Users\HARSHUL\anaconda3\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2025-05-26 15:54:51,893: INFO: utils]: yaml  file: config.yaml loaded successfully
[2025-05-26 15:54:51,942: INFO: face_verification]: Extracting face...
[2025-05-26 15:54:52,681: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\PROJECTS\E-KYC\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 15:54:53,091: INFO: sql_connection]: Connection established with database
[2025-05-26 15:54:53,511: INFO: app]: Page layout set to wider configuration.
[2025-05-26 15:54:53,512: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 15:54:53,514: INFO: app]: ID card type selected: PAN
[2025-05-26 15:54:53,514: INFO: app]: Header set for PAN Card registration.
[2025-05-26 16:58:43,876: INFO: utils]: yaml  file: config.yaml loaded successfully
[2025-05-26 16:59:13,758: WARNING: module_wrapper]: From C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\ekyc2\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2025-05-26 16:59:15,067: INFO: utils]: yaml  file: config.yaml loaded successfully
[2025-05-26 16:59:15,134: INFO: face_verification]: Extracting face...
[2025-05-26 16:59:16,230: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 16:59:17,000: INFO: sql_connection]: Connection established with database
[2025-05-26 16:59:18,056: INFO: app]: Page layout set to wider configuration.
[2025-05-26 16:59:18,057: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 16:59:18,058: INFO: app]: ID card type selected: PAN
[2025-05-26 16:59:18,058: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:11:33,201: INFO: utils]: YAML file loaded successfully: config.yaml
[2025-05-26 17:11:42,791: INFO: utils]: Note: NumExpr detected 12 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
[2025-05-26 17:11:42,791: INFO: utils]: NumExpr defaulting to 8 threads.
[2025-05-26 17:11:56,777: WARNING: module_wrapper]: From C:\Users\HARSHUL\anaconda3\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2025-05-26 17:11:59,436: INFO: utils]: YAML file loaded successfully: config.yaml
[2025-05-26 17:11:59,895: INFO: sql_connection]: Connection established with database
[2025-05-26 17:12:00,677: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:12:00,677: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:12:00,679: INFO: app]: ID card type selected: PAN
[2025-05-26 17:12:00,680: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:12:26,171: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:12:26,172: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:12:26,174: INFO: app]: ID card type selected: PAN
[2025-05-26 17:12:26,175: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:12:26,178: ERROR: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2025-05-26 17:12:26,178: INFO: app]: Face image loaded.
[2025-05-26 17:12:26,178: ERROR: app]: No face image uploaded.
[2025-05-26 17:13:03,063: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:13:03,065: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:13:03,070: INFO: app]: ID card type selected: PAN
[2025-05-26 17:13:03,071: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:13:14,764: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:13:14,766: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:13:14,768: INFO: app]: ID card type selected: PAN
[2025-05-26 17:13:14,768: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:13:14,771: ERROR: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2025-05-26 17:13:14,771: INFO: app]: Face image loaded.
[2025-05-26 17:13:14,771: ERROR: app]: No face image uploaded.
[2025-05-26 17:13:18,497: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:13:18,497: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:13:18,499: INFO: app]: ID card type selected: PAN
[2025-05-26 17:13:18,501: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:13:18,537: INFO: app]: Face image loaded.
[2025-05-26 17:13:18,543: INFO: app]: ID card image loaded.
[2025-05-26 17:13:18,591: INFO: preprocess]: ID card contours found at: (1, 2, 742, 463)
[2025-05-26 17:13:18,593: INFO: utils]: File exists at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\contour_id.jpg
[2025-05-26 17:13:18,611: INFO: app]: ID card ROI extracted.
[2025-05-26 17:13:18,612: INFO: face_verification]: Starting face extraction process...
[2025-05-26 17:13:19,518: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:13:19,523: INFO: utils]: File exists at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:13:19,527: INFO: preprocess]: Image saved at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:13:19,527: INFO: app]: Faces extracted and saved.
[2025-05-26 17:13:19,527: INFO: face_verification]: Verifying faces using DeepFace...
[2025-05-26 17:13:19,527: INFO: utils]: File exists at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:13:19,527: INFO: utils]: File exists at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:13:42,229: INFO: face_verification]: DeepFace result: {'verified': True, 'distance': 0.08135898359420302, 'threshold': 0.68, 'model': 'VGG-Face', 'detector_backend': 'opencv', 'similarity_metric': 'cosine', 'facial_areas': {'img1': {'x': 26, 'y': 27, 'w': 102, 'h': 102, 'left_eye': (96, 65), 'right_eye': (60, 66)}, 'img2': {'x': 25, 'y': 24, 'w': 106, 'h': 106, 'left_eye': (96, 64), 'right_eye': (58, 66)}}, 'time': 22.7}
[2025-05-26 17:13:42,244: INFO: face_verification]: Face verification successful.
[2025-05-26 17:13:42,245: INFO: app]: Face verification status: successful.
[2025-05-26 17:13:42,246: INFO: ocr_engine]: Text Extraction Started...
[2025-05-26 17:13:42,290: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2025-05-26 17:13:48,194: INFO: ocr_engine]: Initializing OCR reader and processing image...
[2025-05-26 17:13:51,218: INFO: ocr_engine]: OCR Output: 'HRA' (Confidence: 0.16)
[2025-05-26 17:13:51,218: INFO: ocr_engine]: OCR Output: 'HTET' (Confidence: 0.27)
[2025-05-26 17:13:51,218: INFO: ocr_engine]: OCR Output: 'Govermentorindia' (Confidence: 0.80)
[2025-05-26 17:13:51,218: INFO: ocr_engine]: OCR Output: '3faned; faarf' (Confidence: 0.08)
[2025-05-26 17:13:51,218: INFO: ocr_engine]: OCR Output: 'Abhishek Tiwari' (Confidence: 0.90)
[2025-05-26 17:13:51,218: INFO: ocr_engine]: OCR Output: '1' (Confidence: 0.44)
[2025-05-26 17:13:51,218: INFO: ocr_engine]: OCR Output: 'Jon 1afr' (Confidence: 0.08)
[2025-05-26 17:13:51,218: INFO: ocr_engine]: OCR Output: 'DOB' (Confidence: 1.00)
